REEF_ID,REEF_NAME,A_SECTOR,SHELF,LAT,LON,SITE_LAT,SITE_LON,SITE_NO,TRANSECT_NO,REPORT_YEAR,COVER,DISTURBANCE,COTS,STORM,BLEACHING,DISEASE,C,S,B,D,BENT_CLUST,CLUSTER,CONNECTEDNESS,AREA,RST,RSTY,HC,HC_1,HERB,HERB2,iZONE,sZONE,PFp,PFs,PFt,PFsum
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2000,9.5,C,1,0,0,0,3.607,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2000,9.5,25,136,112,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2001,10,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2001,10,9.5,67,55,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2002,8,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2002,8,10,41,31,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2003,8.5,C,1,0,0,0,11.283,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2003,8.5,8,52,39,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2004,13,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2004,13,8.5,34,29,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2005,11.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2005,11.5,13,51,40,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2006,-999,11.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2007,23.12,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2007,23.12,-999,53,38,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2008,-999,23.12,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2009,42.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2009,42.5,-999,69,61,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2010,-999,42.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2011,47,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2011,47,-999,55,45,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2012,-999,47,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2013,63,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2013,63,-999,61,49,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2014,-999,63,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2015,61,D,0,0,0,1,0,0,0,1,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2015,61,-999,63,60,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2015,-999,61,-999,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,3,2017,46.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_3,HORSESHOE_1_3_2015,46.5,-999,-999,8,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,1995,47.14,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_1995,47.14,-999,32,28,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,1996,54.29,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_1996,54.29,47.14,37,34,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,1997,53,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_1997,53,54.29,23,13,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,1998,26,C,1,0,0,0,3.668,0,0.01,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_1998,26,53,31,22,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,1999,23.86,C,1,0,0,0,0.987,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_1999,23.86,26,42,31,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2000,11.71,C,1,0,0,0,3.607,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2000,11.71,23.86,38,32,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2001,9,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2001,9,11.71,65,53,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2002,11,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2002,11,9,25,17,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2003,9,C,1,0,0,0,11.283,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2003,9,11,101,49,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2004,13.13,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2004,13.13,9,38,30,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2005,15,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2005,15,13.13,58,48,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2006,-999,15,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2007,28,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2007,28,-999,51,38,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2008,-999,28,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2009,41,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2009,41,-999,37,28,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2010,-999,41,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2011,39.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2011,39.5,-999,33,27,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2012,-999,39.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2013,58.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2013,58.5,-999,51,43,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2014,-999,58.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2015,40,D,0,0,0,1,0,0,0,1,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2015,40,-999,95,87,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2015,-999,40,-999,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,4,2017,48.69,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_4,HORSESHOE_1_4_2015,48.69,-999,-999,11,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,1995,46.27,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_1995,46.27,-999,47,41,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,1996,48.47,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_1996,48.47,46.27,36,22,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,1997,45.13,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_1997,45.13,48.47,37,25,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,1998,32,C,1,0,0,0,3.668,0,0.01,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_1998,32,45.13,96,85,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,1999,27.75,C,1,0,0,0,0.987,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_1999,27.75,32,47,30,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2000,16.24,C,1,0,0,0,3.607,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2000,16.24,27.75,47,38,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2001,15.08,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2001,15.08,16.24,68,57,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2002,13.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2002,13.5,15.08,32,24,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2003,16.67,C,1,0,0,0,11.283,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2003,16.67,13.5,57,44,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2004,13,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2004,13,16.67,24,19,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2005,19.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2005,19.5,13,49,33,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2006,-999,19.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2007,43.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2007,43.5,-999,47,39,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2008,-999,43.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2009,50.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2009,50.5,-999,42,38,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2010,-999,50.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2011,48.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2011,48.5,-999,39,34,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2012,-999,48.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2013,56,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2013,56,-999,53,40,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2014,-999,56,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2015,44.5,D,0,0,0,1,0,0,0,1,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2015,44.5,-999,46,35,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2015,-999,44.5,-999,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0229,152.6192,1,5,2017,49,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_1_5,HORSESHOE_1_5_2015,49,-999,-999,24,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,1995,58,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_1995,58,-999,33,22,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,1996,61,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_1996,61,58,44,28,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,1997,63,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_1997,63,61,31,21,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,1998,58.79,C,1,0,0,0,3.668,0,0.01,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_1998,58.79,63,98,96,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,1999,46.43,C,1,0,0,0,0.987,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_1999,46.43,58.79,63,55,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2000,30,C,1,0,0,0,3.607,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2000,30,46.43,79,71,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2001,16.59,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2001,16.59,30,39,30,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2002,29.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2002,29.5,16.59,59,51,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2003,11.5,C,1,0,0,0,11.283,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2003,11.5,29.5,45,34,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2004,12.56,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2004,12.56,11.5,51,43,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2005,14.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2005,14.5,12.56,53,39,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2006,-999,14.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2007,30,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2007,30,-999,37,26,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2008,-999,30,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2009,43,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2009,43,-999,61,52,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2010,-999,43,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2011,60,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2011,60,-999,38,34,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2012,-999,60,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2013,71.5,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2013,71.5,-999,34,25,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2014,-999,71.5,0,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2015,58,D,0,0,0,1,0,0,0,1,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2015,58,-999,83,75,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2015,-999,58,-999,-999,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,1,2017,61,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_1,HORSESHOE_2_1_2015,61,-999,-999,29,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,2,1995,51.43,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_2,HORSESHOE_2_2_1995,51.43,-999,39,28,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,2,1996,53.77,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_2,HORSESHOE_2_2_1996,53.77,51.43,47,38,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,2,1997,55.67,N,0,0,0,0,0,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_2,HORSESHOE_2_2_1997,55.67,53.77,28,26,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,2,1998,60.82,C,1,0,0,0,3.668,0,0.01,0,4,CL2,7.03,20.99,HORSESHOE_2_2,HORSESHOE_2_2_1998,60.82,55.67,24,19,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,2,1999,52.58,C,1,0,0,0,0.987,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_2,HORSESHOE_2_2_1999,52.58,60.82,51,39,0,0,0.00417187,0.0043818,0.00577514,0.01432881
22104S,HORSESHOE,SW,M,-22.02,152.61,-22.0277,152.6201,2,2,2000,40.7,C,1,0,0,0,3.607,0,0,0,4,CL2,7.03,20.99,HORSESHOE_2_2,HORSESHOE_2_2_2000,40.7,52.58,67,60,0,0,0.00417187,0.0043818,0.00577514,0.01432881
